Fecha;Humedad
11/03/2022 08:00;99
11/03/2022 12:00;57
11/03/2022 16:00;49
11/03/2022 20:00;99
12/03/2022 00:00;99
12/03/2022 04:00;99
12/03/2022 08:00;99
12/03/2022 12:00;60
12/03/2022 16:00;49
12/03/2022 20:00;99
13/03/2022 00:00;99
13/03/2022 04:00;99
13/03/2022 08:00;99
13/03/2022 12:00;54
13/03/2022 16:00;49
13/03/2022 20:00;99
14/03/2022 00:00;99
14/03/2022 04:00;99
14/03/2022 08:00;99
14/03/2022 12:00;55
14/03/2022 16:00;46
14/03/2022 20:00;99
15/03/2022 00:00;99
15/03/2022 04:00;99
15/03/2022 08:00;99
15/03/2022 12:00;54
15/03/2022 16:00;50
15/03/2022 20:00;99
16/03/2022 00:00;99
16/03/2022 04:00;99
16/03/2022 08:00;99
16/03/2022 12:00;68
16/03/2022 16:00;57
16/03/2022 20:00;99
17/03/2022 00:00;99
17/03/2022 04:00;99
17/03/2022 08:00;99
17/03/2022 12:00;67
17/03/2022 16:00;69
17/03/2022 20:00;99
18/03/2022 00:00;99
18/03/2022 04:00;99
18/03/2022 08:00;99
18/03/2022 12:00;99
18/03/2022 16:00;99
18/03/2022 20:00;99
19/03/2022 00:00;99
19/03/2022 04:00;99
19/03/2022 08:00;99
19/03/2022 12:00;61
19/03/2022 16:00;53
19/03/2022 20:00;99
20/03/2022 00:00;99
20/03/2022 04:00;99
20/03/2022 08:00;99
20/03/2022 12:00;57
20/03/2022 16:00;48
20/03/2022 20:00;73
21/03/2022 00:00;90
21/03/2022 04:00;81
21/03/2022 08:00;99
21/03/2022 12:00;71
21/03/2022 16:00;62
21/03/2022 20:00;99
22/03/2022 00:00;84
22/03/2022 04:00;99
22/03/2022 08:00;99
22/03/2022 12:00;99
22/03/2022 16:00;91
22/03/2022 20:00;99
23/03/2022 00:00;99
23/03/2022 04:00;99
23/03/2022 08:00;99
23/03/2022 12:00;93
23/03/2022 20:00;99
24/03/2022 00:00;99
24/03/2022 04:00;99
24/03/2022 08:00;99
24/03/2022 12:00;75
24/03/2022 16:00;64
24/03/2022 20:00;78
25/03/2022 00:00;81
25/03/2022 04:00;99
25/03/2022 08:00;99
25/03/2022 12:00;99
25/03/2022 16:00;99
25/03/2022 20:00;99
26/03/2022 00:00;99
26/03/2022 04:00;99
26/03/2022 08:00;99
26/03/2022 12:00;97
26/03/2022 16:00;74
26/03/2022 20:00;99
27/03/2022 00:00;99
27/03/2022 04:00;99
27/03/2022 08:00;99
27/03/2022 12:00;58
27/03/2022 16:00;49
27/03/2022 20:00;99
28/03/2022 00:00;99
28/03/2022 04:00;99
28/03/2022 08:00;99
28/03/2022 12:00;68
28/03/2022 16:00;53
28/03/2022 20:00;99
29/03/2022 00:00;99
29/03/2022 04:00;99
29/03/2022 08:00;99
29/03/2022 12:00;71
29/03/2022 16:00;69
29/03/2022 20:00;99
30/03/2022 00:00;87
30/03/2022 04:00;69
30/03/2022 08:00;96
30/03/2022 12:00;53
30/03/2022 16:00;44
30/03/2022 20:00;86
31/03/2022 00:00;99
31/03/2022 04:00;99
31/03/2022 08:00;99
31/03/2022 12:00;51
31/03/2022 16:00;53
31/03/2022 20:00;99
01/04/2022 00:00;99
01/04/2022 04:00;99
01/04/2022 08:00;99
01/04/2022 12:00;61
01/04/2022 16:00;54
01/04/2022 20:00;99
02/04/2022 00:00;99
02/04/2022 04:00;99
02/04/2022 08:00;99
02/04/2022 12:00;63
02/04/2022 16:00;49
02/04/2022 20:00;99
03/04/2022 00:00;99
03/04/2022 04:00;99
03/04/2022 08:00;99
03/04/2022 12:00;99
03/04/2022 16:00;99
03/04/2022 20:00;99
04/04/2022 00:00;99
04/04/2022 04:00;99
04/04/2022 08:00;99
04/04/2022 12:00;81
04/04/2022 16:00;61
04/04/2022 20:00;99
05/04/2022 00:00;99
05/04/2022 04:00;99
05/04/2022 08:00;99
05/04/2022 12:00;79
05/04/2022 16:00;71
05/04/2022 20:00;99
06/04/2022 00:00;99
06/04/2022 04:00;99
06/04/2022 08:00;99
06/04/2022 12:00;84
06/04/2022 16:00;68
06/04/2022 20:00;99
07/04/2022 00:00;99
07/04/2022 04:00;99
07/04/2022 08:00;99
07/04/2022 12:00;95
07/04/2022 16:00;93
07/04/2022 20:00;99
08/04/2022 00:00;99
08/04/2022 04:00;99
08/04/2022 08:00;99
08/04/2022 12:00;63
08/04/2022 16:00;66
08/04/2022 20:00;99
09/04/2022 00:00;99
09/04/2022 04:00;99
09/04/2022 08:00;99
09/04/2022 12:00;76
09/04/2022 16:00;60
09/04/2022 20:00;99
10/04/2022 00:00;99
10/04/2022 04:00;99
10/04/2022 08:00;99
10/04/2022 12:00;88
10/04/2022 16:00;83
10/04/2022 20:00;99
11/04/2022 00:00;99
11/04/2022 04:00;99
11/04/2022 08:00;99
11/04/2022 12:00;81
11/04/2022 16:00;74
11/04/2022 20:00;99
12/04/2022 00:00;99
12/04/2022 04:00;99
12/04/2022 08:00;99
12/04/2022 12:00;58
12/04/2022 16:00;49
12/04/2022 20:00;97
13/04/2022 00:00;99
13/04/2022 04:00;99
13/04/2022 08:00;99
13/04/2022 12:00;52
13/04/2022 20:00;99
14/04/2022 00:00;99
14/04/2022 04:00;99
14/04/2022 08:00;99
14/04/2022 12:00;55
14/04/2022 16:00;44
14/04/2022 20:00;99
15/04/2022 00:00;99
15/04/2022 04:00;99
15/04/2022 08:00;99
15/04/2022 12:00;70
15/04/2022 16:00;53
15/04/2022 20:00;99
16/04/2022 00:00;99
16/04/2022 04:00;99
16/04/2022 08:00;99
16/04/2022 12:00;74
16/04/2022 16:00;54
16/04/2022 20:00;99
17/04/2022 00:00;99
17/04/2022 04:00;99
17/04/2022 08:00;99
17/04/2022 12:00;87
17/04/2022 16:00;67
17/04/2022 20:00;99
18/04/2022 00:00;99
18/04/2022 04:00;99
18/04/2022 08:00;99
18/04/2022 12:00;80
18/04/2022 16:00;68
18/04/2022 20:00;99
19/04/2022 00:00;99
19/04/2022 04:00;99
19/04/2022 08:00;99
19/04/2022 12:00;64
19/04/2022 16:00;59
19/04/2022 20:00;99
20/04/2022 00:00;99
20/04/2022 04:00;99
20/04/2022 08:00;99
20/04/2022 12:00;66
20/04/2022 16:00;51
20/04/2022 20:00;99
21/04/2022 00:00;99
21/04/2022 04:00;99
21/04/2022 08:00;99
21/04/2022 12:00;78
21/04/2022 16:00;72
21/04/2022 20:00;99
22/04/2022 00:00;99
22/04/2022 04:00;99
22/04/2022 08:00;99
22/04/2022 12:00;99
22/04/2022 16:00;99
22/04/2022 20:00;99
23/04/2022 00:00;99
23/04/2022 04:00;99
23/04/2022 08:00;99
23/04/2022 12:00;70
23/04/2022 16:00;59
23/04/2022 20:00;99
24/04/2022 00:00;99
24/04/2022 04:00;99
24/04/2022 08:00;99
24/04/2022 12:00;76
24/04/2022 16:00;65
24/04/2022 20:00;99
25/04/2022 00:00;99
25/04/2022 04:00;99
25/04/2022 08:00;97
25/04/2022 12:00;96
25/04/2022 16:00;95
25/04/2022 20:00;96
26/04/2022 00:00;96
26/04/2022 04:00;96
26/04/2022 08:00;94
26/04/2022 12:00;99
26/04/2022 16:00;99
26/04/2022 20:00;98
27/04/2022 00:00;99
27/04/2022 04:00;89
27/04/2022 08:00;94
27/04/2022 12:00;98
27/04/2022 16:00;82
27/04/2022 20:00;97
28/04/2022 00:00;96
28/04/2022 04:00;99
28/04/2022 08:00;97
28/04/2022 12:00;66
28/04/2022 16:00;56
28/04/2022 20:00;97
29/04/2022 00:00;99
29/04/2022 04:00;99
29/04/2022 08:00;99
29/04/2022 12:00;58
29/04/2022 16:00;54
29/04/2022 20:00;99
30/04/2022 00:00;99
30/04/2022 04:00;99
30/04/2022 08:00;99
30/04/2022 12:00;91
30/04/2022 16:00;91
30/04/2022 20:00;99
01/05/2022 00:00;99
01/05/2022 04:00;96
01/05/2022 08:00;98
01/05/2022 12:00;76
01/05/2022 16:00;49
01/05/2022 20:00;99
02/05/2022 00:00;99
02/05/2022 04:00;99
02/05/2022 08:00;99
02/05/2022 12:00;90
02/05/2022 16:00;80
02/05/2022 20:00;98
03/05/2022 00:00;99
03/05/2022 04:00;99
03/05/2022 08:00;99
03/05/2022 12:00;77
03/05/2022 16:00;65
03/05/2022 20:00;99
04/05/2022 00:00;97
04/05/2022 04:00;99
04/05/2022 08:00;99
04/05/2022 12:00;63
04/05/2022 16:00;56
04/05/2022 20:00;98
05/05/2022 00:00;97
05/05/2022 04:00;98
05/05/2022 08:00;99
05/05/2022 12:00;86
05/05/2022 16:00;68
05/05/2022 20:00;98
06/05/2022 00:00;98
06/05/2022 04:00;96
06/05/2022 08:00;96
06/05/2022 12:00;95
06/05/2022 16:00;80
06/05/2022 20:00;95
07/05/2022 00:00;97
07/05/2022 04:00;95
07/05/2022 08:00;96
07/05/2022 12:00;82
07/05/2022 16:00;66
07/05/2022 20:00;98
08/05/2022 00:00;98
08/05/2022 04:00;94
08/05/2022 08:00;94
08/05/2022 12:00;92
08/05/2022 16:00;67
08/05/2022 20:00;96
09/05/2022 00:00;97
09/05/2022 04:00;94
09/05/2022 08:00;96
09/05/2022 12:00;95
09/05/2022 16:00;84
09/05/2022 20:00;94
10/05/2022 00:00;94
10/05/2022 04:00;92
10/05/2022 08:00;92
10/05/2022 12:00;86
10/05/2022 16:00;76
10/05/2022 20:00;94
11/05/2022 00:00;95
11/05/2022 04:00;93
11/05/2022 08:00;91
11/05/2022 12:00;89
11/05/2022 16:00;71
11/05/2022 20:00;95
12/05/2022 00:00;96
12/05/2022 04:00;96
12/05/2022 08:00;92
12/05/2022 12:00;73
12/05/2022 16:00;65
12/05/2022 20:00;95
13/05/2022 00:00;97
13/05/2022 04:00;91
13/05/2022 08:00;93
13/05/2022 12:00;86
14/05/2022 08:00;92
14/05/2022 12:00;83
14/05/2022 16:00;61
14/05/2022 20:00;94
15/05/2022 00:00;91
15/05/2022 04:00;95
15/05/2022 08:00;88
15/05/2022 12:00;78
15/05/2022 16:00;56
15/05/2022 20:00;99
16/05/2022 00:00;99
16/05/2022 04:00;99
16/05/2022 08:00;99
16/05/2022 12:00;99
16/05/2022 16:00;94
16/05/2022 20:00;99
17/05/2022 00:00;99
17/05/2022 04:00;99
17/05/2022 08:00;99
17/05/2022 12:00;99
17/05/2022 16:00;91
17/05/2022 20:00;95
18/05/2022 00:00;99
18/05/2022 04:00;99
18/05/2022 08:00;99
18/05/2022 12:00;88
18/05/2022 16:00;72
18/05/2022 20:00;99
19/05/2022 00:00;99
19/05/2022 04:00;98
19/05/2022 08:00;95
19/05/2022 12:00;91
19/05/2022 16:00;72
19/05/2022 20:00;97
20/05/2022 00:00;98
20/05/2022 04:00;99
20/05/2022 08:00;96
20/05/2022 12:00;89
20/05/2022 16:00;72
20/05/2022 20:00;95
21/05/2022 00:00;96
21/05/2022 04:00;89
21/05/2022 08:00;90
21/05/2022 12:00;92
21/05/2022 16:00;78
21/05/2022 20:00;90
22/05/2022 00:00;92
22/05/2022 04:00;94
22/05/2022 08:00;94
22/05/2022 12:00;86
22/05/2022 16:00;69
22/05/2022 20:00;92
23/05/2022 00:00;95
23/05/2022 04:00;93
23/05/2022 08:00;89
23/05/2022 12:00;98
23/05/2022 16:00;64
23/05/2022 20:00;94
24/05/2022 00:00;90
24/05/2022 04:00;85
24/05/2022 08:00;87
24/05/2022 12:00;82
24/05/2022 16:00;69
24/05/2022 20:00;87
25/05/2022 00:00;86
25/05/2022 04:00;86
25/05/2022 08:00;86
25/05/2022 12:00;81
25/05/2022 16:00;80
25/05/2022 20:00;89
26/05/2022 00:00;95
26/05/2022 04:00;93
26/05/2022 08:00;99
26/05/2022 12:00;99
26/05/2022 16:00;89
26/05/2022 20:00;86
27/05/2022 00:00;85
27/05/2022 04:00;84
27/05/2022 08:00;84
27/05/2022 12:00;90
27/05/2022 16:00;92
27/05/2022 20:00;88
28/05/2022 00:00;87
28/05/2022 04:00;88
28/05/2022 08:00;84
28/05/2022 12:00;87
28/05/2022 16:00;87
28/05/2022 20:00;86
29/05/2022 00:00;83
29/05/2022 04:00;87
29/05/2022 08:00;87
29/05/2022 12:00;91
29/05/2022 16:00;67
29/05/2022 20:00;99
30/05/2022 00:00;99
30/05/2022 04:00;99
30/05/2022 08:00;99
30/05/2022 12:00;58
30/05/2022 16:00;50
30/05/2022 20:00;99
31/05/2022 00:00;99
31/05/2022 04:00;99
31/05/2022 08:00;99
31/05/2022 12:00;66
31/05/2022 16:00;61
31/05/2022 20:00;97
01/06/2022 00:00;98
01/06/2022 04:00;94
01/06/2022 08:00;90
01/06/2022 12:00;71
01/06/2022 16:00;60
01/06/2022 20:00;99
02/06/2022 00:00;97
02/06/2022 04:00;93
02/06/2022 08:00;90
02/06/2022 12:00;75
02/06/2022 16:00;57
02/06/2022 20:00;94
03/06/2022 00:00;94
03/06/2022 04:00;90
03/06/2022 08:00;91
03/06/2022 12:00;88
03/06/2022 16:00;74
03/06/2022 20:00;99
04/06/2022 00:00;96
04/06/2022 04:00;97
04/06/2022 08:00;90
04/06/2022 12:00;99
04/06/2022 16:00;99
04/06/2022 20:00;98
05/06/2022 00:00;96
05/06/2022 04:00;90
05/06/2022 08:00;86
05/06/2022 12:00;92
05/06/2022 16:00;99
05/06/2022 20:00;97
06/06/2022 00:00;87
06/06/2022 04:00;86
06/06/2022 08:00;86
06/06/2022 12:00;99
06/06/2022 16:00;97
06/06/2022 20:00;85
07/06/2022 00:00;88
07/06/2022 04:00;95
07/06/2022 08:00;89
07/06/2022 12:00;92
07/06/2022 16:00;99
07/06/2022 20:00;88
08/06/2022 00:00;82
08/06/2022 04:00;71
08/06/2022 08:00;67
08/06/2022 12:00;99
08/06/2022 16:00;99
08/06/2022 20:00;83
09/06/2022 00:00;76
09/06/2022 04:00;69
09/06/2022 08:00;68
09/06/2022 12:00;68
09/06/2022 16:00;95
09/06/2022 20:00;95
10/06/2022 00:00;91
10/06/2022 04:00;90
10/06/2022 08:00;95
10/06/2022 12:00;64
10/06/2022 16:00;43
10/06/2022 20:00;99
11/06/2022 00:00;99
11/06/2022 04:00;99
11/06/2022 08:00;99
11/06/2022 12:00;52
11/06/2022 16:00;41
11/06/2022 20:00;99
12/06/2022 00:00;99
12/06/2022 04:00;99
12/06/2022 08:00;99
12/06/2022 12:00;65
12/06/2022 16:00;42
12/06/2022 20:00;98
13/06/2022 00:00;99
13/06/2022 04:00;99
13/06/2022 08:00;99
13/06/2022 12:00;73
13/06/2022 16:00;61
13/06/2022 20:00;99
14/06/2022 00:00;99
14/06/2022 04:00;99
14/06/2022 08:00;85
14/06/2022 12:00;90
14/06/2022 16:00;69
14/06/2022 20:00;85
15/06/2022 00:00;99
15/06/2022 04:00;89
15/06/2022 08:00;81
15/06/2022 12:00;92
15/06/2022 16:00;66
15/06/2022 20:00;87
16/06/2022 00:00;58
16/06/2022 04:00;60
16/06/2022 08:00;56
16/06/2022 12:00;99
16/06/2022 16:00;90
16/06/2022 20:00;76
17/06/2022 00:00;80
17/06/2022 04:00;54
17/06/2022 08:00;59
17/06/2022 12:00;97
17/06/2022 16:00;52
17/06/2022 20:00;74
18/06/2022 00:00;99
18/06/2022 04:00;99
18/06/2022 08:00;99
18/06/2022 12:00;57
18/06/2022 16:00;51
18/06/2022 20:00;99
19/06/2022 00:00;86
19/06/2022 04:00;99
19/06/2022 08:00;99
19/06/2022 12:00;64
19/06/2022 16:00;46
19/06/2022 20:00;99
20/06/2022 00:00;99
20/06/2022 04:00;99
20/06/2022 08:00;95
20/06/2022 12:00;87
20/06/2022 16:00;63
20/06/2022 20:00;99
21/06/2022 00:00;84
21/06/2022 04:00;86
21/06/2022 08:00;81
21/06/2022 12:00;87
21/06/2022 16:00;72
21/06/2022 20:00;99
22/06/2022 00:00;99
22/06/2022 04:00;99
22/06/2022 08:00;99
22/06/2022 12:00;99
22/06/2022 16:00;99
22/06/2022 20:00;99
23/06/2022 00:00;97
23/06/2022 04:00;95
23/06/2022 08:00;99
23/06/2022 12:00;99
23/06/2022 16:00;99
23/06/2022 20:00;95
24/06/2022 00:00;95
24/06/2022 04:00;93
24/06/2022 08:00;84
24/06/2022 12:00;99
24/06/2022 16:00;99
24/06/2022 20:00;99
25/06/2022 00:00;99
25/06/2022 04:00;87
25/06/2022 08:00;65
25/06/2022 12:00;99
25/06/2022 16:00;86
25/06/2022 20:00;99
26/06/2022 00:00;82
26/06/2022 04:00;94
26/06/2022 08:00;99
26/06/2022 12:00;99
26/06/2022 16:00;97
26/06/2022 20:00;99
27/06/2022 00:00;99
27/06/2022 04:00;99
27/06/2022 08:00;99
27/06/2022 12:00;99
27/06/2022 16:00;99
27/06/2022 20:00;98
28/06/2022 00:00;79
28/06/2022 04:00;70
28/06/2022 08:00;69
28/06/2022 12:00;99
28/06/2022 16:00;99
28/06/2022 20:00;92
29/06/2022 00:00;58
29/06/2022 04:00;57
29/06/2022 08:00;77
29/06/2022 12:00;95
29/06/2022 16:00;67
29/06/2022 20:00;99
30/06/2022 00:00;99
30/06/2022 04:00;69
30/06/2022 08:00;58
30/06/2022 12:00;90
30/06/2022 16:00;76
01/07/2022 00:00;54
01/07/2022 04:00;41
01/07/2022 08:00;39
01/07/2022 12:00;99
01/07/2022 16:00;99
01/07/2022 20:00;79
02/07/2022 00:00;74
02/07/2022 04:00;71
02/07/2022 08:00;78
02/07/2022 12:00;75
02/07/2022 16:00;58
02/07/2022 20:00;99
03/07/2022 00:00;88
03/07/2022 04:00;78
03/07/2022 08:00;91
03/07/2022 12:00;99
03/07/2022 16:00;79
03/07/2022 20:00;99
04/07/2022 00:00;99
04/07/2022 04:00;99
04/07/2022 08:00;99
04/07/2022 12:00;99
04/07/2022 16:00;99
04/07/2022 20:00;99
05/07/2022 00:00;84
05/07/2022 04:00;35
05/07/2022 08:00;77
05/07/2022 12:00;99
05/07/2022 16:00;99
05/07/2022 20:00;99
06/07/2022 00:00;66
06/07/2022 04:00;36
06/07/2022 08:00;27
06/07/2022 12:00;74
06/07/2022 16:00;99
06/07/2022 20:00;85
07/07/2022 00:00;82
07/07/2022 04:00;97
07/07/2022 08:00;96
07/07/2022 12:00;58
07/07/2022 16:00;38
07/07/2022 20:00;99
08/07/2022 00:00;99
08/07/2022 04:00;97
08/07/2022 08:00;99
08/07/2022 12:00;44
08/07/2022 16:00;68
08/07/2022 20:00;91
09/07/2022 00:00;99
09/07/2022 04:00;99
09/07/2022 08:00;95
09/07/2022 12:00;99
09/07/2022 16:00;86
09/07/2022 20:00;88
10/07/2022 00:00;94
10/07/2022 04:00;99
10/07/2022 08:00;99
10/07/2022 12:00;74
10/07/2022 16:00;72
10/07/2022 20:00;98
11/07/2022 00:00;99
11/07/2022 04:00;99
11/07/2022 08:00;99
11/07/2022 12:00;99
11/07/2022 16:00;99
11/07/2022 20:00;99
12/07/2022 00:00;99
12/07/2022 04:00;99
12/07/2022 08:00;99
12/07/2022 12:00;73
12/07/2022 16:00;69
12/07/2022 20:00;99
13/07/2022 00:00;99
13/07/2022 04:00;99
13/07/2022 08:00;75
13/07/2022 12:00;88
13/07/2022 16:00;64
13/07/2022 20:00;99
14/07/2022 00:00;99
14/07/2022 04:00;99
14/07/2022 08:00;99
14/07/2022 12:00;99
14/07/2022 16:00;99
14/07/2022 20:00;89
15/07/2022 00:00;49
15/07/2022 04:00;38
15/07/2022 08:00;35
15/07/2022 12:00;53
15/07/2022 16:00;83
15/07/2022 20:00;69
16/07/2022 00:00;54
16/07/2022 04:00;74
16/07/2022 08:00;60
16/07/2022 12:00;94
16/07/2022 16:00;82
16/07/2022 20:00;99
17/07/2022 00:00;99
17/07/2022 04:00;99
17/07/2022 08:00;79
17/07/2022 12:00;89
17/07/2022 16:00;73
17/07/2022 20:00;99
18/07/2022 00:00;92
18/07/2022 04:00;94
18/07/2022 08:00;64
18/07/2022 12:00;95
18/07/2022 16:00;65
18/07/2022 20:00;99
19/07/2022 00:00;71
19/07/2022 04:00;55
19/07/2022 08:00;39
19/07/2022 12:00;99
19/07/2022 16:00;73
19/07/2022 20:00;88
20/07/2022 00:00;66
20/07/2022 04:00;49
20/07/2022 08:00;24
20/07/2022 12:00;99
20/07/2022 16:00;98
20/07/2022 20:00;64
21/07/2022 00:00;47
21/07/2022 04:00;12
21/07/2022 08:00;0
21/07/2022 12:00;68
21/07/2022 16:00;99
21/07/2022 20:00;99
22/07/2022 00:00;86
22/07/2022 04:00;41
22/07/2022 08:00;16
22/07/2022 12:00;46
22/07/2022 16:00;86
22/07/2022 20:00;65
23/07/2022 00:00;31
23/07/2022 04:00;0
23/07/2022 08:00;0
23/07/2022 12:00;99
23/07/2022 16:00;82
23/07/2022 20:00;61
24/07/2022 00:00;5
24/07/2022 04:00;0
24/07/2022 08:00;0
24/07/2022 12:00;97
24/07/2022 16:00;77
24/07/2022 20:00;78
25/07/2022 00:00;9
25/07/2022 04:00;55
25/07/2022 08:00;59
25/07/2022 12:00;82
25/07/2022 16:00;99
25/07/2022 20:00;54
26/07/2022 00:00;99
26/07/2022 04:00;91
26/07/2022 08:00;81
26/07/2022 12:00;89
26/07/2022 16:00;84
26/07/2022 20:00;88
27/07/2022 00:00;99
27/07/2022 04:00;99
27/07/2022 08:00;70
27/07/2022 12:00;97
27/07/2022 16:00;83
27/07/2022 20:00;99
28/07/2022 00:00;99
28/07/2022 04:00;99
28/07/2022 08:00;80
28/07/2022 12:00;99
28/07/2022 16:00;69
28/07/2022 20:00;99
29/07/2022 00:00;99
29/07/2022 04:00;99
29/07/2022 08:00;99
29/07/2022 12:00;67
29/07/2022 16:00;52
29/07/2022 20:00;99
30/07/2022 00:00;84
30/07/2022 04:00;66
30/07/2022 08:00;58
30/07/2022 12:00;70
30/07/2022 16:00;56
30/07/2022 20:00;99
31/07/2022 00:00;99
31/07/2022 04:00;68
31/07/2022 08:00;51
31/07/2022 12:00;77
31/07/2022 16:00;68
31/07/2022 20:00;86
01/08/2022 00:00;69
01/08/2022 04:00;40
01/08/2022 08:00;23
01/08/2022 12:00;83
01/08/2022 16:00;67
01/08/2022 20:00;91
02/08/2022 00:00;81
02/08/2022 04:00;51
02/08/2022 08:00;0
02/08/2022 12:00;99
02/08/2022 16:00;99
02/08/2022 20:00;99
03/08/2022 00:00;94
03/08/2022 04:00;35
03/08/2022 08:00;4
03/08/2022 12:00;0
03/08/2022 16:00;6
03/08/2022 20:00;0
04/08/2022 00:00;41
04/08/2022 04:00;38
04/08/2022 08:00;60
04/08/2022 12:00;95
04/08/2022 16:00;99
04/08/2022 20:00;99
05/08/2022 00:00;54
05/08/2022 04:00;17
05/08/2022 08:00;0
05/08/2022 12:00;77
05/08/2022 16:00;55
05/08/2022 20:00;83
06/08/2022 00:00;24
06/08/2022 04:00;0
06/08/2022 08:00;0
06/08/2022 12:00;99
06/08/2022 16:00;99
06/08/2022 20:00;99
07/08/2022 00:00;99
07/08/2022 04:00;75
07/08/2022 08:00;78
07/08/2022 12:00;99
07/08/2022 16:00;99
07/08/2022 20:00;99
08/08/2022 00:00;99
08/08/2022 04:00;99
08/08/2022 08:00;99
08/08/2022 12:00;99
08/08/2022 16:00;99
08/08/2022 20:00;99
09/08/2022 00:00;99
09/08/2022 04:00;99
09/08/2022 08:00;99
09/08/2022 12:00;99
09/08/2022 16:00;70
09/08/2022 20:00;99
10/08/2022 00:00;75
10/08/2022 04:00;25
10/08/2022 08:00;11
10/08/2022 12:00;76
10/08/2022 16:00;64
10/08/2022 20:00;99
11/08/2022 00:00;60
11/08/2022 04:00;13
11/08/2022 08:00;0
11/08/2022 12:00;79
11/08/2022 16:00;69
11/08/2022 20:00;98
12/08/2022 00:00;43
12/08/2022 04:00;40
12/08/2022 08:00;0
12/08/2022 12:00;95
12/08/2022 16:00;72
12/08/2022 20:00;99
13/08/2022 00:00;89
13/08/2022 04:00;58
13/08/2022 08:00;10
13/08/2022 12:00;76
13/08/2022 16:00;65
13/08/2022 20:00;99
14/08/2022 00:00;35
14/08/2022 04:00;0
14/08/2022 08:00;0
14/08/2022 12:00;89
14/08/2022 16:00;68
14/08/2022 20:00;99
15/08/2022 00:00;99
15/08/2022 04:00;99
15/08/2022 08:00;99
15/08/2022 12:00;94
15/08/2022 16:00;94
15/08/2022 20:00;99
16/08/2022 00:00;99
16/08/2022 04:00;88
16/08/2022 08:00;56
16/08/2022 12:00;52
16/08/2022 16:00;44
16/08/2022 20:00;92
17/08/2022 00:00;99
17/08/2022 04:00;99
17/08/2022 08:00;99
17/08/2022 12:00;99
17/08/2022 16:00;78
17/08/2022 20:00;99
18/08/2022 00:00;80
18/08/2022 04:00;99
18/08/2022 08:00;99
18/08/2022 12:00;67
18/08/2022 16:00;51
18/08/2022 20:00;99
19/08/2022 00:00;99
19/08/2022 04:00;99
19/08/2022 08:00;99
19/08/2022 12:00;45
19/08/2022 16:00;40
19/08/2022 20:00;99
20/08/2022 00:00;99
20/08/2022 04:00;99
20/08/2022 08:00;88
20/08/2022 12:00;51
20/08/2022 16:00;47
20/08/2022 20:00;99
21/08/2022 00:00;88
21/08/2022 04:00;66
21/08/2022 08:00;58
21/08/2022 12:00;51
21/08/2022 16:00;49
21/08/2022 20:00;99
22/08/2022 00:00;84
22/08/2022 04:00;44
22/08/2022 08:00;0
22/08/2022 12:00;68
22/08/2022 16:00;57
22/08/2022 20:00;99
23/08/2022 00:00;99
23/08/2022 04:00;73
23/08/2022 08:00;31
23/08/2022 12:00;78
23/08/2022 16:00;59
23/08/2022 20:00;99
24/08/2022 00:00;63
24/08/2022 04:00;92
24/08/2022 08:00;55
24/08/2022 12:00;81
24/08/2022 16:00;74
24/08/2022 20:00;91
25/08/2022 00:00;41
25/08/2022 04:00;0
25/08/2022 08:00;0
25/08/2022 12:00;71
25/08/2022 16:00;89
25/08/2022 20:00;99
26/08/2022 00:00;48
26/08/2022 04:00;88
26/08/2022 08:00;65
26/08/2022 12:00;99
26/08/2022 16:00;83
26/08/2022 20:00;99
27/08/2022 00:00;99
27/08/2022 04:00;80
27/08/2022 08:00;99
27/08/2022 12:00;99
27/08/2022 16:00;99
27/08/2022 20:00;95
28/08/2022 00:00;88
28/08/2022 04:00;81
28/08/2022 08:00;82
28/08/2022 12:00;61
28/08/2022 16:00;54
28/08/2022 20:00;99
29/08/2022 00:00;99
29/08/2022 04:00;90
29/08/2022 08:00;66
29/08/2022 12:00;67
29/08/2022 16:00;55
29/08/2022 20:00;99
30/08/2022 00:00;72
30/08/2022 04:00;63
30/08/2022 08:00;0
30/08/2022 12:00;78
30/08/2022 16:00;68
30/08/2022 20:00;97
31/08/2022 00:00;87
31/08/2022 04:00;99
31/08/2022 08:00;99
31/08/2022 12:00;76
31/08/2022 16:00;66
31/08/2022 20:00;99
01/09/2022 00:00;99
01/09/2022 04:00;99
01/09/2022 08:00;48
01/09/2022 12:00;18
01/09/2022 16:00;9
01/09/2022 20:00;0
02/09/2022 00:00;53
02/09/2022 04:00;83
02/09/2022 08:00;99
02/09/2022 12:00;92
02/09/2022 16:00;68
02/09/2022 20:00;99
03/09/2022 00:00;66
03/09/2022 04:00;47
03/09/2022 08:00;0
03/09/2022 12:00;57
03/09/2022 16:00;46
03/09/2022 20:00;89
04/09/2022 00:00;40
04/09/2022 04:00;12
04/09/2022 08:00;0
04/09/2022 12:00;55
04/09/2022 16:00;38
04/09/2022 20:00;95
05/09/2022 00:00;40
05/09/2022 04:00;23
05/09/2022 08:00;0
05/09/2022 12:00;51
05/09/2022 16:00;47
05/09/2022 20:00;99
06/09/2022 00:00;90
06/09/2022 04:00;37
06/09/2022 08:00;0
06/09/2022 12:00;76
06/09/2022 16:00;64
06/09/2022 20:00;99
07/09/2022 00:00;33
07/09/2022 04:00;0
07/09/2022 08:00;0
07/09/2022 12:00;81
07/09/2022 16:00;66
